"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.18657785477639e-10,1.40794254138715,0.06,0.03,3.64564180101497e-06,"CYGB"
1.18900415703898e-10,-2.51408031831857,0.002,0.012,3.65309637208657e-06,"DANT2"
1.20715521976724e-10,-0.388328299182528,0.217,0.289,3.70886369721287e-06,"PLXNB2"
1.20854676804166e-10,0.497140734589339,0.196,0.153,3.71313909013118e-06,"COMMD2"
1.22132579973959e-10,0.464014685528066,0.243,0.196,3.75240138711992e-06,"ZNFX1"
1.23394174454967e-10,-2.25384542958756,0.003,0.015,3.79116261595441e-06,"TMEM178A"
1.25248543760086e-10,-0.322188413051558,0.235,0.315,3.84813625848488e-06,"SZRD1"
1.26460405639016e-10,0.23294780891618,0.525,0.504,3.88536950285312e-06,"STUB1"
1.27702624764313e-10,2.13518040420814,0.024,0.005,3.92353544325877e-06,"AL592158.1"
1.28179065085937e-10,-0.239275554492086,0.304,0.39,3.93817359570034e-06,"GBP2"
1.28673175189671e-10,0.507494929722903,0.233,0.19,3.95335463452746e-06,"RBM26"
1.29997112043239e-10,-0.714439554141252,0.042,0.075,3.99403127041648e-06,"CEP170B"
1.30896430271421e-10,0.498530243839943,0.2,0.154,4.02166192365915e-06,"GPATCH2L"
1.31108782486392e-10,0.220429195281033,0.567,0.563,4.02818623311191e-06,"SSBP1"
1.34496317513275e-10,-3.19342654739194,0.001,0.01,4.13226485927786e-06,"MALRD1"
1.34642280500083e-10,-0.838499794444044,0.028,0.056,4.13674942608456e-06,"C16orf86"
1.35027793562261e-10,3.28878767318502,0.017,0.002,4.1485939294069e-06,"L1TD1"
1.35163373098848e-10,-3.08164693073345,0.001,0.01,4.152759475089e-06,"AC025518.1"
1.36507205859208e-10,-3.22165228431264,0.001,0.01,4.19404739281832e-06,"S100A1"
1.38918468380124e-10,0.451122824451325,0.271,0.224,4.26813102251093e-06,"PRKAR2A"
1.3973740656277e-10,0.9105973989878,0.086,0.05,4.29329207923453e-06,"POLG2"
1.39752219434093e-10,-0.550586704715133,0.067,0.108,4.29374718989308e-06,"APPL2"
1.41567735820253e-10,-1.2996544235322,0.012,0.031,4.34952711534144e-06,"S1PR2"
1.43876188587228e-10,-0.686770186109428,0.049,0.084,4.42045201815399e-06,"SLC37A3"
1.44132434955937e-10,-0.906755978040373,0.053,0.088,4.42832493158622e-06,"PLAT"
1.48548381563729e-10,1.02430942651528,0.065,0.034,4.56400047516401e-06,"RFC4"
1.50391614001587e-10,0.512823669319233,0.217,0.176,4.62063194858477e-06,"SSRP1"
1.50644066410997e-10,-0.221050802203313,0.316,0.251,4.62838829641149e-06,"CD74"
1.5270809420475e-10,-0.683426657804602,0.054,0.09,4.69180348634673e-06,"PICK1"
1.52901130078308e-10,4.94166325419497,0.014,0,4.69773432052593e-06,"CFAP74"
1.53308541663203e-10,0.955513206430923,0.082,0.047,4.71025163406025e-06,"UBE2O"
1.54374499910247e-10,0.728304923493716,0.12,0.081,4.74300213524243e-06,"PRCC"
1.57081010214353e-10,-1.80201969672854,0.006,0.021,4.82615695782578e-06,"TBX19"
1.5920519332312e-10,-0.765839958511195,0.038,0.069,4.89142035965954e-06,"ST7"
1.59426149892229e-10,-2.01249174764566,0.004,0.016,4.89820902928883e-06,"AC026801.2"
1.60048615395035e-10,0.725354979504714,0.117,0.077,4.91733365939706e-06,"WDR18"
1.60299902874677e-10,-0.55826955783447,0.076,0.12,4.92505421592156e-06,"PSMG1"
1.61321015051197e-10,-0.863587439581982,0.029,0.056,4.95642686643297e-06,"NCEH1"
1.62190053201724e-10,0.477631953489817,0.231,0.188,4.98312719456978e-06,"CDK4"
1.62360898854394e-10,2.38410250525228,0.022,0.004,4.9883762564024e-06,"AOC4P"
1.6332265633969e-10,-0.478825196659159,0.101,0.152,5.01792529338064e-06,"SPG21"
1.65519126235034e-10,-2.08100101927258,0.004,0.016,5.0854096344452e-06,"AC018445.4"
1.66329322983801e-10,0.533119411552056,0.232,0.189,5.1103021193543e-06,"IMMT"
1.6713666005483e-10,-2.15797153296267,0.004,0.016,5.13510674352459e-06,"AC006059.1"
1.70693801088174e-10,-0.818272698864038,0.037,0.067,5.24439634463306e-06,"MXD1"
1.72613361405878e-10,-0.610204541467695,0.106,0.154,5.30337291583419e-06,"FNIP2"
1.73092791013617e-10,-0.708189202897199,0.05,0.086,5.31810291110236e-06,"DNAJC5"
1.73641080094412e-10,-1.5344940020471,0.008,0.025,5.33494854482071e-06,"GLYCTK"
1.74695589985145e-10,-0.431254983266314,0.14,0.2,5.36734730670359e-06,"CYTH2"
1.78194818660831e-10,-0.997460483118748,0.02,0.043,5.47485760853536e-06,"STOX2"
1.79462780457008e-10,-0.958191265273862,0.023,0.048,5.5138144667611e-06,"NINL"
1.8067897733187e-10,-2.38116504260746,0.004,0.017,5.55118089954436e-06,"CRTAC1"
1.84256359840973e-10,0.491292688229046,0.215,0.17,5.66109239975406e-06,"PSMA3-AS1"
1.84538456568401e-10,1.28126998019746,0.049,0.022,5.66975953960754e-06,"RINL"
1.85451425104889e-10,0.691111677474858,0.126,0.085,5.69780958492261e-06,"DIP2A"
1.8555773929982e-10,-1.22772705657907,0.013,0.032,5.70107598224767e-06,"FBXO6"
1.86614522496417e-10,0.502232151433064,0.206,0.163,5.73354458917991e-06,"WDR45B"
1.87333656356494e-10,0.504371926046188,0.214,0.171,5.75563925789691e-06,"CHRAC1"
1.87347408681061e-10,1.91483593248516,0.029,0.009,5.75606178431692e-06,"BAIAP2-DT"
1.88322088550432e-10,-0.817570745492957,0.031,0.059,5.78600784862348e-06,"CCDC34"
1.89405390052638e-10,-1.86337472924154,0.005,0.019,5.81929120397725e-06,"LONRF3"
1.90187781859822e-10,-0.605388986960927,0.069,0.111,5.84332940986119e-06,"INAFM2"
1.9428372458847e-10,0.255499900247204,0.461,0.435,5.96917315425615e-06,"ZFYVE21"
1.9449719022582e-10,-0.636745190274158,0.062,0.102,5.97573167249811e-06,"STON1"
1.9509008358644e-10,0.776654444103251,0.106,0.068,5.99394772810978e-06,"STARD9"
1.95885860855444e-10,-0.860848848420276,0.028,0.055,6.01839718892268e-06,"ANKRD42"
1.9698740124347e-10,0.807128105104468,0.1,0.063,6.05224091580437e-06,"PHYHIP"
1.98649321601482e-10,-3.15513659304496,0.001,0.01,6.10330175688393e-06,"HLA-V"
1.99390335394523e-10,0.783170583022779,0.114,0.075,6.12606866466134e-06,"SSH2"
1.99606609629424e-10,-1.0506649146212,0.02,0.043,6.13271347425444e-06,"SLC25A27"
1.99701942550516e-10,1.64602151061238,0.032,0.011,6.13564248292205e-06,"RELT"
2.01515858177692e-10,1.17176608415045,0.05,0.023,6.1913732266514e-06,"GMFG"
2.02555777036753e-10,-0.527577148618215,0.085,0.132,6.22332369367719e-06,"RANGRF"
2.02637629105577e-10,-0.541079116147118,0.101,0.151,6.22583851663976e-06,"FUCA2"
2.03310051424318e-10,0.589293105946869,0.193,0.151,6.24649801996073e-06,"MRPL1"
2.06353347709925e-10,0.67644061263418,0.117,0.077,6.34000025503973e-06,"FOXK1"
2.06446256784286e-10,-1.43780929055321,0.009,0.026,6.34285479344041e-06,"AL136084.3"
2.0780401729617e-10,1.37462501367625,0.043,0.018,6.38457062740754e-06,"OPN3"
2.09546495800463e-10,0.972088025756589,0.079,0.045,6.43810653697343e-06,"WASH3P"
2.1314195951847e-10,-1.24611725677449,0.013,0.033,6.54857356424547e-06,"MROH6"
2.15859454814539e-10,-0.680301911667416,0.049,0.084,6.63206588972188e-06,"ARHGAP23"
2.16921746474434e-10,1.75808547677377,0.032,0.011,6.66470373868051e-06,"TRO"
2.19298643506149e-10,-1.45434899420455,0.01,0.027,6.73773152308293e-06,"CHMP4A"
2.20015798588663e-10,0.528404609830396,0.175,0.132,6.75976539583808e-06,"SPG7"
2.23913060630793e-10,1.38760504411351,0.044,0.019,6.87950487482047e-06,"NEMP2"
2.24458108569206e-10,3.16711994515652,0.017,0.002,6.89625092768029e-06,"FIRRE"
2.27883930753205e-10,4.36319853203948,0.014,0.001,7.00150588846147e-06,"CHST8"
2.29354454292309e-10,-2.33703948705663,0.003,0.014,7.0466862536769e-06,"FAIM2"
2.31733561043651e-10,2.56890151800879,0.02,0.004,7.11978192950514e-06,"NR2F1-AS1"
2.32242364658788e-10,-0.477545703458053,0.095,0.144,7.13541441177662e-06,"TK2"
2.35104494165691e-10,0.708998781016755,0.122,0.083,7.2233504787467e-06,"GALK1"
2.3994483591288e-10,0.759469393041062,0.125,0.086,7.37206513858733e-06,"ADCY9"
2.43268214696105e-10,1.44113624120875,0.042,0.017,7.47417262832313e-06,"RASA4"
2.44022515457394e-10,2.20638736932093,0.024,0.005,7.49734776491297e-06,"EFHC2"
2.4818255963577e-10,-0.57482063102903,0.057,0.095,7.6251609622494e-06,"FGF14-AS2"
2.49256890867962e-10,-1.48632616407989,0.007,0.023,7.65816871502728e-06,"CYP46A1"
2.49671982825182e-10,0.777168282031515,0.102,0.065,7.67092200032088e-06,"PKP4"
2.54651113883647e-10,-1.07320291606613,0.02,0.043,7.82390082296116e-06,"GRASP"
2.56530989818809e-10,-0.792990793461477,0.034,0.064,7.88165813119309e-06,"IFNAR2"
2.58348715661379e-10,-0.465737560481317,0.201,0.268,7.93750593998022e-06,"PPP1R3C"
2.67165092648604e-10,-0.382700978990712,0.201,0.267,8.20838030653572e-06,"FGFR1OP2"
2.73194398413902e-10,-1.63781347746386,0.007,0.022,8.39362469686874e-06,"SAMD5"
2.75399534489731e-10,3.6015884745393,0.016,0.001,8.4613752976625e-06,"MTMR7"
2.76532367580426e-10,0.468980610181151,0.23,0.186,8.49618046154102e-06,"PARP1"
2.7896050348702e-10,0.245029895492502,0.602,0.597,8.57078250913521e-06,"HNRNPA3"
2.79466902850817e-10,0.564456564363788,0.164,0.121,8.58634112318851e-06,"C12orf45"
2.80038203553176e-10,6.57854385565293,0.013,0,8.60389376596778e-06,"PTGDR2"
2.83770706351027e-10,-1.13503489145751,0.014,0.033,8.71857118192896e-06,"COL7A1"
2.84015131033768e-10,0.558682006059595,0.202,0.16,8.7260808858815e-06,"ANKIB1"
2.84286913269458e-10,-0.274531641448598,0.333,0.426,8.73443112329083e-06,"POLR2K"
2.84752638270181e-10,-1.08545639256656,0.015,0.036,8.74874005821306e-06,"MRPS30-DT"
2.87327170153675e-10,0.367808964047848,0.364,0.325,8.8278399758015e-06,"PICALM"
2.87741840748324e-10,3.36067614657827,0.016,0.002,8.84058031515151e-06,"CETP"
2.95101387252429e-10,-0.49243208545498,0.094,0.144,9.06669502194364e-06,"OXLD1"
3.00532150007942e-10,-0.515115564380235,0.087,0.132,9.233549776844e-06,"PIP5K1C"
3.03088138426497e-10,0.503746411003609,0.188,0.146,9.31207996501569e-06,"NELFB"
3.05509193189626e-10,-0.303630864797017,0.341,0.43,9.38646445155806e-06,"CSNK1A1"
3.06077388795699e-10,1.5303818774724,0.032,0.011,9.40392169335906e-06,"SIGLEC1"
3.11192367737444e-10,-0.899319150458955,0.026,0.052,9.56107430636522e-06,"CCDC110"
3.13419848948049e-10,-0.746772067498538,0.036,0.066,9.62951143907985e-06,"N4BP2"
3.15566641963371e-10,-1.23905797217275,0.013,0.032,9.69546950768262e-06,"FAM184A"
3.17153322074195e-10,0.439893021504212,0.259,0.214,9.74421866740755e-06,"PIK3C2A"
3.19604503559284e-10,-1.47933443340222,0.008,0.024,9.81952876735544e-06,"CLUHP3"
3.23814346429055e-10,-0.241656561813284,0.487,0.597,9.94887197968628e-06,"PSMC5"
3.24503803247897e-10,0.555714582519596,0.18,0.137,9.97005485098838e-06,"TTC17"
3.26040232769746e-10,-2.12564586785587,0.003,0.015,1.00172601116177e-05,"AC245060.4"
3.35518780227056e-10,1.54679709722955,0.038,0.014,1.03084790036961e-05,"LIN7A"
3.38827850591891e-10,-0.385991238390242,0.146,0.203,1.04101468815853e-05,"MYO1E"
3.4810682955539e-10,-1.4162311530376,0.009,0.026,1.06952342312598e-05,"CTH"
3.51878372123877e-10,0.654028431712315,0.128,0.089,1.0811111105134e-05,"CSKMT"
3.52322431112571e-10,0.663136459017907,0.119,0.08,1.08247543735026e-05,"SOGA1"
3.57772591529153e-10,0.26780179871397,0.584,0.583,1.09922051021417e-05,"MSN"
3.60337322729144e-10,-0.542154189572767,0.063,0.102,1.10710039035302e-05,"HECTD2"
3.61316462356294e-10,2.01152321666174,0.025,0.006,1.11010869894348e-05,"MARCH1"
3.69844597362914e-10,-1.56084989555959,0.006,0.02,1.13631054093782e-05,"AC105446.1"
3.70581421045975e-10,0.403617986128906,0.308,0.267,1.13857435802165e-05,"UBE3A"
3.7119829576182e-10,1.19724639040334,0.041,0.017,1.14046964389861e-05,"GIMAP4"
3.72724395642425e-10,1.98264100505915,0.026,0.007,1.14515843317179e-05,"HMGB1P8"
3.74967458063019e-10,0.668981815179116,0.139,0.1,1.15205001815282e-05,"CDYL"
3.78639398851481e-10,-0.337327610243401,0.203,0.271,1.16333168903129e-05,"RIOK3"
3.83623237634736e-10,-0.470492484743636,0.089,0.136,1.17864403530896e-05,"MACO1"
3.83780114506137e-10,-0.354092165876001,0.21,0.282,1.17912602380866e-05,"MIEN1"
3.88219935627182e-10,-0.408090652225153,0.161,0.223,1.19276693022096e-05,"SDF2L1"
3.93660544431137e-10,0.299923767099678,0.392,0.356,1.20948265671023e-05,"LSM5"
4.04783235677288e-10,-2.23619853536575,0.002,0.013,1.2436560132949e-05,"LINC01266"
4.06077774769005e-10,0.173369411398408,0.773,0.792,1.24763335520029e-05,"COMMD6"
4.10967445240026e-10,-1.24860040433552,0.011,0.03,1.26265637875546e-05,"RND2"
4.17230489995584e-10,0.685963817364652,0.135,0.096,1.28189895746243e-05,"DCP2"
4.18802356787116e-10,0.514505709807292,0.207,0.166,1.28672836099273e-05,"SLC25A1"
4.24086075977498e-10,1.6115030120556,0.034,0.012,1.30296205983327e-05,"NPB"
4.29108039704289e-10,-1.82302986238185,0.004,0.017,1.31839154118746e-05,"THRB-IT1"
4.29898515254355e-10,-0.451792253805559,0.104,0.153,1.32082019826748e-05,"LRRCC1"
4.31209681151021e-10,-1.16490002289781,0.016,0.037,1.3248486243684e-05,"RPS20P22"
4.35545924171778e-10,-0.655135079757494,0.052,0.087,1.33817129742537e-05,"C11orf49"
4.4132765591724e-10,0.162926039232199,0.842,0.868,1.35593509004013e-05,"NDUFS5"
4.44947116216477e-10,-0.642183102777755,0.054,0.089,1.3670555198635e-05,"MPP5"
4.48661850219375e-10,-0.372014038758818,0.21,0.281,1.37846866861401e-05,"DYNC1LI1"
4.50074026475559e-10,2.29092246110174,0.02,0.004,1.38280743894351e-05,"CCR1"
4.5157100533009e-10,0.475313164104032,0.204,0.16,1.38740675677617e-05,"CCDC66"
4.53314105951893e-10,1.93323302427669,0.028,0.008,1.3927622591266e-05,"AC005674.2"
4.56616809505513e-10,-0.961277339516171,0.019,0.041,1.40290948552474e-05,"ZNF540"
4.57226315693172e-10,0.452989015543479,0.25,0.21,1.4047821323357e-05,"RBCK1"
4.57781707377635e-10,-0.335868857234155,0.212,0.284,1.40648851774705e-05,"TNFRSF1A"
4.62707387263418e-10,0.753620473013866,0.112,0.075,1.42162217662813e-05,"MBD6"
4.6442277012015e-10,-0.934588979204842,0.023,0.047,1.42689251891715e-05,"TPST1"
4.64532368455432e-10,0.179310178458406,0.895,0.915,1.42722924884247e-05,"RPL22"
4.6521661923511e-10,-2.667963189523,0.002,0.011,1.42933154093795e-05,"TNFRSF10A"
4.77613722506254e-10,6.44277839446959,0.012,0,1.46742040102822e-05,"EXOC3L4"
4.77989214937067e-10,0.995901920395811,0.075,0.043,1.46857406397265e-05,"NR1H3"
4.82065222262021e-10,1.57345759823857,0.035,0.012,1.48109718887783e-05,"CLTCL1"
4.82485554523331e-10,-0.37331279819318,0.269,0.34,1.48238861771748e-05,"MYLIP"
4.87478104201958e-10,-0.526479375422889,0.091,0.139,1.4977277273501e-05,"BABAM2"
4.91464671839158e-10,-0.320834560250534,0.213,0.283,1.50997605775863e-05,"RECQL"
4.95015437931736e-10,-0.301460979616775,0.295,0.374,1.52088543150146e-05,"STOM"
4.96336374681371e-10,1.00292893820661,0.073,0.041,1.52494387757104e-05,"PRR3"
4.9963198601742e-10,0.104729522926246,0.998,0.998,1.53506931383992e-05,"B2M"
4.99690833865659e-10,2.5620814906916,0.02,0.004,1.53525011796885e-05,"TMIGD3"
5.0398240569959e-10,1.55349669210191,0.037,0.014,1.54843554327142e-05,"LIG1"
5.06726067177631e-10,1.33139457482367,0.042,0.018,1.55686516879655e-05,"NTNG2"
5.08771393556783e-10,-0.422495759870356,0.162,0.221,1.56314922956386e-05,"BTG3"
5.09409660343432e-10,-1.37844258827724,0.01,0.027,1.56511024043916e-05,"FAXC"
5.10847452477752e-10,1.00648083325836,0.067,0.036,1.56952771299264e-05,"AC106881.1"
5.23736286179335e-10,2.08111488871114,0.025,0.006,1.60912736565739e-05,"OSBPL3"
5.27512069811245e-10,-0.984129306930418,0.021,0.044,1.62072808328807e-05,"RMC1"
5.29377119085553e-10,0.648996276726311,0.152,0.111,1.62645826067845e-05,"PARD3"
5.29696209624903e-10,-0.494078479955401,0.121,0.173,1.62743863445155e-05,"NANS"
5.36969427095083e-10,1.71924301709707,0.031,0.011,1.64978486780693e-05,"PSMB8-AS1"
5.44021524469114e-10,-0.737583837665502,0.041,0.072,1.67145173177891e-05,"AC244090.1"
5.44835267779066e-10,-0.99710684359003,0.022,0.045,1.6739518767244e-05,"TRPC4"
5.48688602159619e-10,0.602836386856081,0.156,0.114,1.68579086127521e-05,"TENT4B"
5.51903538260863e-10,0.642276858765488,0.141,0.101,1.69566843095267e-05,"PDPK1"
5.56963768984354e-10,0.517326265234749,0.216,0.175,1.71121548382753e-05,"SLC25A23"
5.70268661464307e-10,-2.5719181094123,0.002,0.011,1.75209343548294e-05,"NAP1L6"
5.75801967456635e-10,-1.10032783401492,0.014,0.034,1.76909396481377e-05,"FAM227B"
5.78677530365999e-10,-0.682188370476883,0.047,0.08,1.7779288442965e-05,"C2orf76"
5.79715023268089e-10,0.629611169792683,0.149,0.109,1.78111643748888e-05,"CPSF7"
5.92299242040021e-10,0.507972481492248,0.19,0.146,1.81978019124376e-05,"VAT1"
5.93107976188543e-10,-1.07969810970754,0.02,0.042,1.82226494604168e-05,"CCN4"
6.03590071133201e-10,-1.63233055097486,0.007,0.021,1.85447013454965e-05,"SLC39A1"
6.07659168209481e-10,0.418954669134463,0.267,0.226,1.86697202840681e-05,"TLE1"
6.16390962663428e-10,0.244327995815853,0.561,0.562,1.89379959368712e-05,"ATP5MC1"
6.23766704188908e-10,6.42978773578996,0.012,0,1.91646082195e-05,"AC078880.4"
6.3611431201171e-10,0.63318304535442,0.138,0.097,1.95439761222478e-05,"ZNF721"
6.50296330471214e-10,-0.242332642193259,0.544,0.644,1.99797044573976e-05,"PRKG1"
6.5345398261299e-10,3.07434645776141,0.016,0.002,2.00767201618015e-05,"AC093484.2"
6.57686055381236e-10,0.913223121394678,0.084,0.051,2.02067463655331e-05,"BBC3"
6.59265321856727e-10,0.656281006841465,0.131,0.092,2.02552677487261e-05,"TRIM52"
6.59481565189334e-10,-0.258214128801182,0.446,0.546,2.02619116088771e-05,"MICOS10"
6.60492089067661e-10,0.223774174001971,0.543,0.528,2.02929589445148e-05,"NME3"
6.73853976937827e-10,0.256258713395797,0.497,0.476,2.07034895874378e-05,"POLR2I"
6.74789325343543e-10,-0.494052527405152,0.094,0.141,2.0732227231855e-05,"STT3A"
6.80003181792798e-10,4.12310394166908,0.014,0.001,2.08924177574019e-05,"FTCDNL1"
6.80037468887817e-10,0.314933640769222,0.434,0.397,2.08934711941093e-05,"ASH1L"
6.80245053552192e-10,-0.415586317864254,0.112,0.164,2.08998490253375e-05,"GRPEL1"
6.88240500935589e-10,2.14035214777615,0.023,0.005,2.1145501150745e-05,"AC008074.2"
6.93652047222509e-10,0.822852346842196,0.09,0.056,2.13117654988644e-05,"FBXO31"
7.11349089925444e-10,-0.381946927218824,0.403,0.488,2.18554894388693e-05,"RBMS3"
7.14472974238118e-10,1.30821760036611,0.046,0.02,2.19514676604919e-05,"KBTBD12"
7.15639659829795e-10,-0.974516738346907,0.024,0.048,2.19873129086106e-05,"SERAC1"
7.16336758730405e-10,-0.220785280860053,0.531,0.636,2.2008730575233e-05,"SSB"
7.18801684736551e-10,1.06276484978613,0.062,0.032,2.20844629618458e-05,"PIAS4"
7.22382394599496e-10,-1.50273275427397,0.008,0.023,2.21944766916749e-05,"VIT"
7.23732209318809e-10,0.342527689705319,0.349,0.306,2.22359483991111e-05,"ARPP19"
7.23915340235335e-10,0.8167745255812,0.108,0.071,2.22415749133904e-05,"PIGM"
7.33974590804252e-10,-0.842241071525393,0.024,0.048,2.25506353278698e-05,"SHTN1"
7.36866623762961e-10,-1.23929041120094,0.009,0.026,2.26394901484932e-05,"RNF112"
7.43994494472493e-10,0.194333056202986,0.612,0.61,2.28584868481729e-05,"TOMM20"
7.4666990927703e-10,-0.784536717911261,0.037,0.067,2.29406862926275e-05,"SEC23B"
7.61217685031044e-10,0.636589372128816,0.154,0.114,2.33876521548938e-05,"REM1"
7.61521574266125e-10,-1.75872664947399,0.006,0.019,2.33969888477524e-05,"C9orf116"
7.62272228725498e-10,1.95339220508037,0.025,0.007,2.34200519553622e-05,"ZNF93"
7.62515680661197e-10,0.583048739037145,0.163,0.123,2.34275317726346e-05,"TTC19"
7.70384904825831e-10,-0.907157002448246,0.031,0.058,2.36693058158688e-05,"SGSH"
8.20591378668952e-10,0.63631410507207,0.129,0.09,2.52118495182249e-05,"USP4"
8.21159651440643e-10,-0.378316884299475,0.152,0.212,2.52293091308623e-05,"HSD17B4"
8.23229592783957e-10,-2.10935649887466,0.004,0.016,2.52929060086943e-05,"LINC01697"
8.37985236110701e-10,-1.92964111184755,0.005,0.018,2.57462583942652e-05,"IQCA1"
8.40971452022598e-10,0.860943793112221,0.089,0.054,2.58380068919423e-05,"AC018647.2"
8.4916786105195e-10,0.426150478530198,0.238,0.2,2.60898333629601e-05,"MALSU1"
8.56637896090218e-10,-0.784279587120325,0.038,0.067,2.63193427194759e-05,"HBEGF"
8.82243393732471e-10,4.19332877821227,0.013,0.001,2.71060460290364e-05,"HOXA1"
8.8994697824506e-10,-0.459410899264632,0.091,0.136,2.73427309596012e-05,"WDFY1"
8.93102862268727e-10,-1.3927968870438,0.011,0.028,2.74396923403444e-05,"IGSF3"
8.985373063199e-10,1.2694147079306,0.05,0.024,2.76066601993726e-05,"AL391121.1"
9.03346887847544e-10,-2.70729923497433,0.001,0.011,2.77544297822279e-05,"FERMT1"
9.11181522212511e-10,2.12032338770429,0.022,0.005,2.79951410884572e-05,"RAB42"
9.16035188351027e-10,-1.39996926071798,0.009,0.025,2.8144265126897e-05,"SLAIN1"
9.21288788477569e-10,0.999771968722452,0.062,0.033,2.83056767371848e-05,"MOV10"
9.25255248445204e-10,-0.430070411460675,0.139,0.196,2.84275422532304e-05,"IP6K2"
9.25440152983903e-10,0.333847418987529,0.343,0.306,2.84332232602774e-05,"TXN2"
9.33885213296065e-10,0.608993971003094,0.154,0.113,2.86926892933083e-05,"UBXN7"
9.61696250442403e-10,-0.89114334236544,0.027,0.052,2.95471555985924e-05,"EVC"
9.641401377006e-10,-0.371217906121355,0.283,0.356,2.96222415907132e-05,"HERPUD1"
9.6840320761031e-10,0.336047094975115,0.383,0.342,2.97532201506192e-05,"PHIP"
9.72736505007256e-10,0.614936981633019,0.148,0.109,2.98863563798429e-05,"DDX49"
9.76414352141598e-10,-1.42789445642339,0.009,0.025,2.99993545551984e-05,"MIRLET7A1HG"
9.77648652973181e-10,0.505097257869779,0.219,0.179,3.0037277213948e-05,"CAPN1"
9.8636918618161e-10,0.35716522277414,0.323,0.28,3.03052068762438e-05,"OAT"
9.91866839064907e-10,3.64207546587503,0.014,0.001,3.04741167634302e-05,"AC004257.1"
9.99857595030568e-10,0.583685121096766,0.162,0.121,3.07196247497192e-05,"CARS2"
1.00530102535438e-09,-0.257303339975269,0.169,0.231,3.08868687029879e-05,"CSDC2"
1.01359986054929e-09,-1.07170782263194,0.014,0.034,3.11418421155164e-05,"CPEB3"
1.02988830004905e-09,2.33726837409681,0.02,0.004,3.1642288130707e-05,"AC034111.1"
1.03378306524792e-09,3.60123876897935,0.015,0.001,3.1761950896677e-05,"AL138899.1"
1.04254887895589e-09,-1.02960905568846,0.019,0.041,3.20312717570407e-05,"MCC"
1.05112895809762e-09,2.20951074520747,0.021,0.004,3.22948861085911e-05,"DPRXP4"
1.05846318132076e-09,0.668233314036079,0.13,0.092,3.25202227828989e-05,"LYPLA1"
1.06073486415137e-09,-2.35305788645951,0.002,0.013,3.25900179661868e-05,"AC079610.2"
1.06401794294029e-09,6.40587862540882,0.012,0,3.26908872788973e-05,"RNU1-88P"
1.0703597350095e-09,-0.625225077206562,0.054,0.089,3.28857324984318e-05,"DOHH"
1.0724138890082e-09,-0.604538639008515,0.055,0.09,3.2948844325888e-05,"ZDHHC24"
1.07279863043137e-09,2.69119976250854,0.017,0.003,3.29606651213734e-05,"FAM27E3"
1.08742949849989e-09,-0.640377534108563,0.042,0.074,3.34101839119108e-05,"YIPF1"
1.09975430819991e-09,-0.642674091093203,0.055,0.09,3.3788851365134e-05,"PPIL1"
1.10079581552364e-09,-0.405556718261285,0.133,0.189,3.38208506361483e-05,"AP1S2"
1.10223244811264e-09,1.47006271892512,0.036,0.014,3.38649897358127e-05,"HLA-DMB"
1.12306404056628e-09,-0.635042545885482,0.821,0.768,3.45050195823583e-05,"FOS"
1.12702362147353e-09,1.37949122655692,0.041,0.017,3.46266737461527e-05,"AC087190.1"
1.14498624955613e-09,0.746267292735665,0.11,0.074,3.51785575313627e-05,"CEP85L"
1.15032809412523e-09,-0.612753702089256,0.044,0.075,3.53426803639034e-05,"RRM2B"
1.15171562491515e-09,-2.35231403429679,0.002,0.011,3.53853108598931e-05,"C4orf47"
1.18370804515046e-09,0.420452311763473,0.273,0.235,3.63682459792028e-05,"ACAT1"
1.18612526021487e-09,-0.522048634654588,0.077,0.119,3.64425124948415e-05,"UBALD2"
1.18799455138607e-09,-0.442711442900656,0.083,0.127,3.64999445967857e-05,"AP3M2"
1.18865914908979e-09,0.677534504430466,0.155,0.114,3.65203636966347e-05,"CPLANE1"
1.1931799022253e-09,-0.677718000066318,0.049,0.083,3.66592593159701e-05,"ABCA2"
1.20304340463075e-09,-0.841153052762746,0.029,0.055,3.69623055638752e-05,"ELAC1"
1.21583587727912e-09,-0.776565273581574,0.033,0.06,3.73553414935238e-05,"BRI3BP"
1.2169676727633e-09,-0.417396770461729,0.161,0.219,3.73901147779797e-05,"SOS1"
1.22133496717204e-09,0.516874482481315,0.205,0.164,3.75242955313938e-05,"NCBP3"
1.2231883637987e-09,-0.672056111026502,0.047,0.079,3.75812392893512e-05,"HLF"
1.23016056886578e-09,-1.30300517240158,0.01,0.027,3.77954533178324e-05,"RPARP-AS1"
1.23690546606518e-09,-0.52376267863684,0.077,0.119,3.80026835393865e-05,"TAPT1"
1.24380260036553e-09,0.399929578159598,0.259,0.22,3.82145910936305e-05,"PMM1"
1.24977806896471e-09,0.691558345169137,0.122,0.085,3.83981813908718e-05,"SNRNP48"
1.2539546600756e-09,-2.9535487424304,0.001,0.01,3.85265029761629e-05,"PIFO"
1.25727843920957e-09,2.09431857062555,0.022,0.005,3.86286227662748e-05,"HOXB6"
1.30174856565164e-09,1.03500956552806,0.056,0.028,3.9994922931081e-05,"TGIF2"
1.31091783876792e-09,-0.821623326115019,0.034,0.062,4.02766396783057e-05,"CSTF2T"
1.31303447313237e-09,0.25425252404235,0.499,0.474,4.03416711525189e-05,"IK"
